,wavelength_added,Method_ord,Publisher_ord,MolecularWeight,TPSA,Charge,AtomStereoCount,BondStereoCount,CovalentUnitCount,nAcid,naAromAtom,nB,nN,nS,nP,nF,nCl,nBr,nI,ATSC3c,ATSC5c,ATSC6c,ATSC7c,ATSC8c,ATSC3m,ATSC5m,ATSC6m,ATSC8m,MATS1s,nBondsT,C2SP1,C3SP3,C4SP3,VE3_Dt,MDEC-11,MDEC-44,MDEN-11,MDEN-12,n3Ring,n4Ring,n7Ring,n8Ring,n10Ring,nG12Ring,nF4Ring,nF6Ring,nF7Ring,nF11Ring,nF12Ring,nFG12Ring,n3HeteroRing,n10HeteroRing,nF4HeteroRing
0,0.3691813804173355,0.3333333333333333,0.5,0.05418894956588085,0.11047904191616767,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005261566821613292,0.8604268476421886,0.9819949581202374,0.006519474127495988,0.6328464526913518,0.6775132147134086,0.8661431895966728,0.9034478843538587,0.9271960834634796,0.8598405455587221,0.0,0.0,0.0,0.0,0.9837392313055874,0.008449420019038385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.3691813804173355,0.3333333333333333,0.0,0.02377941519311061,0.0,0.75,0.0,0.0,0.0,0.0,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004625080180381824,0.8646252620587721,0.9807999518208412,0.006180231607627994,0.651748118820029,0.6840286904015639,0.8650082068158077,0.9181655667847265,0.9250732195167286,0.7598495396975313,0.0,0.0,0.0,0.0,0.9782811496977996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.3691813804173355,1.0,0.0,0.012456287839718546,0.10209580838323354,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004666328945366859,0.8644690592575166,0.9807682461805686,0.006180231607627994,0.651748118820029,0.7165348942682764,0.8561131887163423,0.9148475303146879,0.9250732195167286,0.07783088691952034,0.0,0.0,0.0,0.0,0.9539647082706021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.3691813804173355,0.6666666666666666,0.0,0.018113612761478194,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004651594504135131,0.8645455498102977,0.9807682461805686,0.006180231607627994,0.651748118820029,0.7111832631438786,0.860401858157156,0.9148475303146879,0.9250732195167286,0.9576439704139055,0.5,0.5,0.0,0.0,0.9214618138139002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.3691813804173355,0.3333333333333333,0.0,0.005395935034016006,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004666328945366859,0.8644690592575166,0.9807682461805686,0.006180231607627994,0.651748118820029,0.7165348942682764,0.8561131887163423,0.9148475303146879,0.9250732195167286,0.07783088691952011,0.5,0.0,0.0,0.0,0.9837392313055874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.3691813804173355,0.3333333333333333,0.0,0.02377941519311061,0.0,0.75,0.0,0.0,0.0,0.0,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004625080180381824,0.8646252620587721,0.9807999518208412,0.006180231607627994,0.651748118820029,0.6840286904015639,0.8650082068158077,0.9181655667847265,0.9250732195167286,0.7598495396975313,0.0,0.0,0.0,0.0,0.9782811496977996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.3691813804173355,0.0,0.0,0.01882360421332241,0.0,0.75,0.0,0.0,0.0,0.0,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004643020106505044,0.864641681677417,0.9807682461805686,0.006180231607627994,0.651748118820029,0.7053856627591143,0.8650479167180375,0.9148475303146879,0.9250732195167286,0.8410422364568183,0.0,0.0,0.0,0.0,0.9214618138139002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.3691813804173355,1.0,0.0,0.019443875352346505,0.10209580838323354,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004666328945366859,0.8644690592575166,0.9807682461805686,0.006180231607627994,0.651748118820029,0.7165348942682764,0.8561131887163423,0.9148475303146879,0.9250732195167286,0.8410422364568183,0.0,0.0,0.0,0.0,0.9539647082706021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.3691813804173355,0.0,0.0,0.02235589999364187,0.0787425149700599,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004527666401798939,0.8642985274872252,0.9808150463464682,0.006180231607627994,0.651748118820029,0.6878472893605766,0.839620706058418,0.9253939138543704,0.9250732195167286,0.793075301360929,0.0,0.0,0.0,0.0,0.9793734535740419,0.02323590505235556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.3691813804173355,0.0,0.0,0.012456287839718546,0.10209580838323354,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004666328945366859,0.8644690592575166,0.9807682461805686,0.006180231607627994,0.651748118820029,0.7165348942682764,0.8561131887163423,0.9148475303146879,0.9250732195167286,0.07783088691952034,0.0,0.0,0.0,0.0,0.9539647082706021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.3691813804173355,0.3333333333333333,0.0,0.0025358351406913407,0.10209580838323354,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004666328945366859,0.8644690592575166,0.9807682461805686,0.006180231607627994,0.651748118820029,0.7165348942682764,0.8561131887163423,0.9148475303146879,0.9250732195167286,0.8410422364568183,0.0,0.0,0.0,0.0,0.9837392313055874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.3691813804173355,0.3333333333333333,0.0,0.03436923794250835,0.2422155688622755,0.75,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005436280357226107,0.8642791649273571,0.9805999356280662,0.006566895269676915,0.651748118820029,0.7231180240257362,0.8593094680454298,0.9187802350435454,0.9250732195167286,0.5945924389682682,0.0,0.0,0.0,0.0,0.9007026746500045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.3691813804173355,0.0,0.0,0.04226745130730266,0.09610778443113774,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.004666328945366859,0.8644690592575166,0.9807682461805686,0.006180231607627994,0.651748118820029,0.7165348942682764,0.8561131887163423,0.9148475303146879,0.9250732195167286,0.8410422364568183,0.0,0.0,0.0,0.0,0.9837392313055874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.3691813804173355,0.6666666666666666,0.0,0.05410064217137286,0.37125748502994016,0.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.001862006641415542,0.8533800407668187,0.9820113593701157,0.006180231607627994,0.651748118820029,0.7027895517706003,0.8215382910275897,0.9418356668854425,0.9250732195167286,0.15408273475280965,0.0,0.0,0.0,0.0,0.89311670991804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.3691813804173355,0.0,0.0,0.03473306440788126,0.10538922155688624,0.75,0.0,0.0,0.0,0.0,0.15000000000000002,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0049979705270434835,0.8635688897805149,0.9811886466286376,0.006267244222016343,0.651748118820029,0.7070173497721433,0.8282168783346898,0.9297757877965613,0.9250732195167286,0.633775298399502,0.0,0.0,0.0,0.0,0.9759619563257053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.3691813804173355,0.3333333333333333,0.0,0.007506128533178854,0.06047904191616767,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004652159868939695,0.8644690592575166,0.9807682461805686,0.006180231607627994,0.651748118820029,0.7131799188414023,0.8561131887163423,0.9148475303146879,0.9250732195167286,0.6664674754479646,0.0,0.0,0.0,0.0,0.9539647082706021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.3691813804173355,0.0,0.0,0.018131274240379795,0.19221556886227548,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.004666328945366859,0.8644690592575166,0.9807682461805686,0.006180231607627994,0.651748118820029,0.7165348942682764,0.8561131887163423,0.9148475303146879,0.9250732195167286,0.07783088691952011,0.0,0.0,0.0,0.0,0.9537755681727945,0.04647181010471111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.3691813804173355,0.3333333333333333,0.0,0.057717713050419985,0.22335329341317364,0.75,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004386204346904261,0.8645073438796584,0.9808497834179848,0.006596449244014833,0.6528525829653468,0.6927114407736505,0.8532781587969535,0.9123955137551966,0.9213172975436121,0.7978113391568519,0.0,0.0,0.0,0.0,0.850294101584187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.3691813804173355,0.0,0.0,0.04555955097456041,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.004666328945366859,0.8644690592575166,0.9807682461805686,0.006180231607627994,0.651748118820029,0.7165348942682764,0.8561131887163423,0.9148475303146879,0.9250732195167286,0.07783088691951623,0.0,0.0,0.0,0.0,0.9318413833958481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.3691813804173355,0.0,0.0,0.02235589999364187,0.0787425149700599,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004527666401798939,0.8642985274872252,0.9808150463464682,0.006180231607627994,0.651748118820029,0.6878472893605766,0.839620706058418,0.9253939138543704,0.9250732195167286,0.793075301360929,0.0,0.0,0.0,0.0,0.9793734535740419,0.02323590505235556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.3691813804173355,1.0,0.5,0.019443875352346505,0.10209580838323354,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004666328945366859,0.8644690592575166,0.9807682461805686,0.006180231607627994,0.651748118820029,0.7165348942682764,0.8561131887163423,0.9148475303146879,0.9250732195167286,0.8410422364568183,0.0,0.0,0.0,0.0,0.9539647082706021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
